Time,root.CNNP.QF.1#.QF1RCV036MD.numvalue
2019-05-01T17:06:39.000+08:00,779.3
2019-05-01T17:06:42.000+08:00,779.2
2019-05-01T17:07:12.000+08:00,778.2
2019-05-01T17:07:17.000+08:00,778.2
2019-05-01T17:09:12.000+08:00,779.3
2019-05-01T17:09:47.000+08:00,780.4
2019-05-01T17:10:14.000+08:00,781.3
2019-05-01T17:10:16.000+08:00,781.4
2019-05-01T17:20:48.000+08:00,780.3
2019-05-01T17:21:01.000+08:00,779.2
2019-05-01T17:21:25.000+08:00,778.2
2019-05-01T17:21:27.000+08:00,778.2
2019-05-01T17:23:19.000+08:00,779.2
2019-05-01T17:23:58.000+08:00,780.3
2019-05-01T17:24:05.000+08:00,780.4
2019-05-01T17:24:20.000+08:00,781.3
2019-05-01T17:24:22.000+08:00,781.4
2019-05-01T17:35:50.000+08:00,780.3
2019-05-01T17:36:08.000+08:00,779.3
2019-05-01T17:37:02.000+08:00,778.1
2019-05-01T17:39:21.000+08:00,779.1
2019-05-01T17:39:22.000+08:00,779.1
2019-05-01T17:40:01.000+08:00,780.3
2019-05-01T17:40:15.000+08:00,781.3
2019-05-01T17:50:27.000+08:00,780.3
2019-05-01T17:50:28.000+08:00,780.3
2019-05-01T17:50:40.000+08:00,779.3
2019-05-01T17:51:02.000+08:00,778.2
2019-05-01T17:53:29.000+08:00,779.3
2019-05-01T17:53:51.000+08:00,780.3
2019-05-01T17:54:03.000+08:00,781.3
2019-05-01T17:54:45.000+08:00,781.3
2019-05-01T18:08:41.000+08:00,780.3
2019-05-01T18:09:06.000+08:00,779.2
2019-05-01T18:09:19.000+08:00,778.2
2019-05-01T18:09:21.000+08:00,778.1
2019-05-01T18:11:32.000+08:00,779.2
2019-05-01T18:12:01.000+08:00,780.2
2019-05-01T18:12:40.000+08:00,781.2
2019-05-01T18:30:44.000+08:00,780.2
2019-05-01T18:30:45.000+08:00,780.2
2019-05-01T18:31:18.000+08:00,779.2
2019-05-01T18:32:19.000+08:00,780.3
2019-05-01T18:32:54.000+08:00,781.3
2019-05-01T18:43:24.000+08:00,782.3
2019-05-01T18:55:36.000+08:00,781.3
2019-05-01T18:56:52.000+08:00,780.3
2019-05-01T18:57:08.000+08:00,779.2
2019-05-01T18:57:09.000+08:00,779.2
2019-05-01T18:59:58.000+08:00,780.3
2019-05-01T19:00:45.000+08:00,781.3
2019-05-01T19:00:46.000+08:00,781.4
2019-05-01T19:13:31.000+08:00,780.3
2019-05-01T19:13:42.000+08:00,779.2
2019-05-01T19:14:15.000+08:00,778.2
2019-05-01T19:15:45.000+08:00,779.2
2019-05-01T19:16:03.000+08:00,779.2
2019-05-01T19:16:27.000+08:00,780.2
2019-05-01T19:16:50.000+08:00,781.3
2019-05-01T19:17:07.000+08:00,781.3
2019-05-01T19:31:58.000+08:00,780.2
2019-05-01T19:32:13.000+08:00,779.2
2019-05-01T19:32:14.000+08:00,779.2
2019-05-01T19:32:41.000+08:00,778.2
2019-05-01T19:32:44.000+08:00,778.2
2019-05-01T19:34:12.000+08:00,779.2
2019-05-01T19:34:38.000+08:00,780.2
2019-05-01T19:35:06.000+08:00,781.3
2019-05-01T19:35:18.000+08:00,781.3
2019-05-01T19:47:12.000+08:00,780.1
2019-05-01T19:47:16.000+08:00,779.0
2019-05-01T19:49:57.000+08:00,780.0
2019-05-01T19:50:15.000+08:00,781.1
2019-05-01T20:01:11.000+08:00,780.1
2019-05-01T20:01:26.000+08:00,779.1
2019-05-01T20:01:27.000+08:00,779.0
2019-05-01T20:03:46.000+08:00,780.1
2019-05-01T20:04:22.000+08:00,781.1
2019-05-01T20:17:47.000+08:00,782.2
2019-05-01T20:33:20.000+08:00,781.1
2019-05-01T20:33:40.000+08:00,781.0
2019-05-01T21:01:45.000+08:00,780.0
2019-05-01T21:04:30.000+08:00,781.0
2019-05-01T21:24:25.000+08:00,779.6
2019-05-01T21:25:49.000+08:00,780.8
2019-05-01T21:41:38.000+08:00,779.7
2019-05-01T21:42:08.000+08:00,778.6
2019-05-01T21:43:18.000+08:00,779.6
2019-05-01T21:43:26.000+08:00,780.7
2019-05-01T21:43:28.000+08:00,780.8
2019-05-01T21:46:46.000+08:00,781.7
2019-05-01T21:49:19.000+08:00,781.8
2019-05-01T21:55:18.000+08:00,780.8
2019-05-01T21:55:21.000+08:00,780.4
2019-05-01T21:55:28.000+08:00,779.7
2019-05-01T21:55:38.000+08:00,779.4
2019-05-01T21:56:21.000+08:00,778.7
2019-05-01T21:56:22.000+08:00,778.4
2019-05-01T21:57:34.000+08:00,779.4
2019-05-01T21:57:46.000+08:00,780.0
2019-05-01T21:57:57.000+08:00,780.5
2019-05-01T21:58:08.000+08:00,781.0
2019-05-01T22:13:21.000+08:00,780.0
2019-05-01T22:13:24.000+08:00,779.3
2019-05-01T22:13:34.000+08:00,778.9
2019-05-01T22:16:22.000+08:00,780.1
2019-05-01T22:16:24.000+08:00,780.4
2019-05-01T22:16:47.000+08:00,781.2
2019-05-01T22:18:44.000+08:00,781.4
2019-05-01T22:32:37.000+08:00,780.3
2019-05-01T22:32:39.000+08:00,779.9
2019-05-01T22:32:44.000+08:00,779.0
2019-05-01T22:32:46.000+08:00,778.9
2019-05-01T22:33:27.000+08:00,777.9
2019-05-01T22:34:06.000+08:00,778.9
2019-05-01T22:34:54.000+08:00,780.0
2019-05-01T22:35:01.000+08:00,781.1
2019-05-01T22:46:00.000+08:00,780.0
2019-05-01T22:46:12.000+08:00,778.8
2019-05-01T22:47:56.000+08:00,779.9
2019-05-01T22:48:18.000+08:00,780.9
2019-05-01T22:58:07.000+08:00,779.9
2019-05-01T22:58:45.000+08:00,778.8
2019-05-01T23:01:05.000+08:00,780.0
2019-05-01T23:01:11.000+08:00,781.1
2019-05-01T23:01:15.000+08:00,781.2
2019-05-01T23:13:04.000+08:00,780.0
2019-05-01T23:13:17.000+08:00,779.0
2019-05-01T23:13:19.000+08:00,779.0
2019-05-01T23:15:31.000+08:00,780.0
2019-05-01T23:15:42.000+08:00,781.0
2019-05-01T23:15:43.000+08:00,781.1
2019-05-01T23:27:04.000+08:00,780.0
2019-05-01T23:27:12.000+08:00,779.8
2019-05-01T23:27:27.000+08:00,778.9
2019-05-01T23:27:29.000+08:00,778.8
2019-05-01T23:29:41.000+08:00,779.9
2019-05-01T23:29:47.000+08:00,780.2
2019-05-01T23:29:52.000+08:00,781.0
2019-05-01T23:29:55.000+08:00,781.3
2019-05-01T23:43:53.000+08:00,779.8
2019-05-01T23:43:57.000+08:00,778.7
2019-05-01T23:44:11.000+08:00,778.4
2019-05-01T23:46:19.000+08:00,779.6
2019-05-01T23:46:30.000+08:00,779.7
2019-05-01T23:46:33.000+08:00,780.6
2019-05-01T23:56:25.000+08:00,779.5
2019-05-01T23:56:45.000+08:00,778.4
2019-05-01T23:56:47.000+08:00,778.5
2019-05-01T23:59:07.000+08:00,779.5
2019-05-01T23:59:30.000+08:00,780.6
2019-05-02T00:01:13.000+08:00,781.6
2019-05-02T00:01:30.000+08:00,781.6
2019-05-02T00:09:18.000+08:00,780.5
2019-05-02T00:09:36.000+08:00,779.4
2019-05-02T00:10:01.000+08:00,778.2
2019-05-02T00:11:51.000+08:00,779.2
2019-05-02T00:12:12.000+08:00,780.2
2019-05-02T00:12:21.000+08:00,780.3
2019-05-02T00:12:40.000+08:00,781.3
2019-05-02T00:12:46.000+08:00,781.3
2019-05-02T00:21:41.000+08:00,780.3
2019-05-02T00:21:42.000+08:00,780.2
2019-05-02T00:21:47.000+08:00,779.2
2019-05-02T00:22:21.000+08:00,778.2
2019-05-02T00:24:11.000+08:00,779.2
2019-05-02T00:24:32.000+08:00,780.3
2019-05-02T00:25:02.000+08:00,781.3
2019-05-02T00:25:04.000+08:00,781.3
2019-05-02T00:43:36.000+08:00,780.3
2019-05-02T00:44:02.000+08:00,779.3
2019-05-02T00:44:47.000+08:00,778.2
2019-05-02T00:46:42.000+08:00,779.2
2019-05-02T00:46:47.000+08:00,779.2
2019-05-02T00:46:51.000+08:00,780.3
2019-05-02T00:47:09.000+08:00,781.3
2019-05-02T00:59:36.000+08:00,780.3
2019-05-02T00:59:48.000+08:00,779.2
2019-05-02T00:59:59.000+08:00,778.2
2019-05-02T01:00:22.000+08:00,778.1
2019-05-02T01:01:44.000+08:00,779.2
2019-05-02T01:01:45.000+08:00,779.5
2019-05-02T01:01:59.000+08:00,780.4
2019-05-02T01:02:03.000+08:00,780.7
2019-05-02T01:02:19.000+08:00,781.4
2019-05-02T01:07:53.000+08:00,781.8
2019-05-02T01:13:01.000+08:00,780.4
2019-05-02T01:13:07.000+08:00,779.3
2019-05-02T01:13:08.000+08:00,779.1
2019-05-02T01:13:23.000+08:00,778.1
2019-05-02T01:13:24.000+08:00,778.1
2019-05-02T01:15:19.000+08:00,779.1
2019-05-02T01:15:20.000+08:00,779.2
2019-05-02T01:15:30.000+08:00,780.2
2019-05-02T01:15:31.000+08:00,780.3
2019-05-02T01:15:40.000+08:00,781.3
2019-05-02T01:27:03.000+08:00,780.3
2019-05-02T01:27:20.000+08:00,779.2
2019-05-02T01:27:39.000+08:00,778.2
2019-05-02T01:29:30.000+08:00,779.2
2019-05-02T01:29:48.000+08:00,780.2
2019-05-02T01:29:52.000+08:00,780.4
2019-05-02T01:30:08.000+08:00,781.2
2019-05-02T01:30:18.000+08:00,781.5
2019-05-02T01:41:06.000+08:00,780.4
2019-05-02T01:41:09.000+08:00,780.2
2019-05-02T01:41:21.000+08:00,779.3
2019-05-02T01:41:48.000+08:00,779.2
2019-05-02T01:42:27.000+08:00,778.3
2019-05-02T01:42:28.000+08:00,778.1
2019-05-02T01:44:19.000+08:00,779.2
2019-05-02T01:44:20.000+08:00,779.3
2019-05-02T01:44:40.000+08:00,780.3
2019-05-02T01:44:41.000+08:00,780.4
2019-05-02T01:45:08.000+08:00,781.3
2019-05-02T01:45:35.000+08:00,781.4
2019-05-02T01:55:32.000+08:00,780.3
2019-05-02T01:55:59.000+08:00,779.2
2019-05-02T01:56:02.000+08:00,779.1
2019-05-02T01:56:47.000+08:00,778.2
2019-05-02T01:56:57.000+08:00,778.1
2019-05-02T01:58:36.000+08:00,779.2
2019-05-02T01:58:37.000+08:00,779.3
2019-05-02T01:58:54.000+08:00,780.3
2019-05-02T01:59:28.000+08:00,781.4
2019-05-02T02:08:17.000+08:00,780.4
2019-05-02T02:08:46.000+08:00,779.3
2019-05-02T02:08:48.000+08:00,779.2
2019-05-02T02:09:32.000+08:00,778.3
2019-05-02T02:09:33.000+08:00,778.1
2019-05-02T02:11:19.000+08:00,779.3
2019-05-02T02:11:43.000+08:00,780.3
2019-05-02T02:11:56.000+08:00,781.4
2019-05-02T02:20:02.000+08:00,780.3
2019-05-02T02:20:10.000+08:00,779.3
2019-05-02T02:20:11.000+08:00,779.3
2019-05-02T02:20:29.000+08:00,778.3
2019-05-02T02:22:47.000+08:00,779.4
2019-05-02T02:22:58.000+08:00,780.4
2019-05-02T02:24:43.000+08:00,781.5
2019-05-02T02:33:18.000+08:00,780.4
2019-05-02T02:33:38.000+08:00,779.4
2019-05-02T02:34:09.000+08:00,778.3
2019-05-02T02:36:09.000+08:00,779.4
2019-05-02T02:36:13.000+08:00,780.4
2019-05-02T02:37:33.000+08:00,781.4
2019-05-02T02:45:57.000+08:00,779.9
2019-05-02T02:46:17.000+08:00,779.4
2019-05-02T02:46:29.000+08:00,778.9
2019-05-02T02:46:57.000+08:00,778.3
2019-05-02T02:47:28.000+08:00,777.8
2019-05-02T02:47:54.000+08:00,777.3
2019-05-02T02:48:59.000+08:00,778.4
2019-05-02T02:49:02.000+08:00,778.9
2019-05-02T02:49:06.000+08:00,779.6
2019-05-02T02:49:08.000+08:00,780.1
2019-05-02T02:49:22.000+08:00,780.8
2019-05-02T02:50:04.000+08:00,781.1
2019-05-02T03:01:54.000+08:00,780.1
2019-05-02T03:01:57.000+08:00,779.8
2019-05-02T03:02:14.000+08:00,779.1
2019-05-02T03:02:41.000+08:00,778.7
2019-05-02T03:03:02.000+08:00,778.0
2019-05-02T03:03:17.000+08:00,777.7
2019-05-02T03:04:02.000+08:00,777.0
2019-05-02T03:05:45.000+08:00,778.1
2019-05-02T03:05:47.000+08:00,778.8
2019-05-02T03:05:48.000+08:00,779.3
2019-05-02T03:05:51.000+08:00,779.9
2019-05-02T03:05:53.000+08:00,780.4
2019-05-02T03:05:56.000+08:00,781.0
2019-05-02T03:07:00.000+08:00,781.5
2019-05-02T03:14:23.000+08:00,780.4
2019-05-02T03:14:25.000+08:00,779.9
2019-05-02T03:14:36.000+08:00,779.2
2019-05-02T03:14:39.000+08:00,778.9
2019-05-02T03:15:23.000+08:00,778.2
2019-05-02T03:15:29.000+08:00,777.7
2019-05-02T03:16:11.000+08:00,777.1
2019-05-02T03:17:44.000+08:00,778.1
2019-05-02T03:17:56.000+08:00,778.8
2019-05-02T03:17:58.000+08:00,779.4
2019-05-02T03:18:01.000+08:00,779.9
2019-05-02T03:18:10.000+08:00,780.4
2019-05-02T03:18:18.000+08:00,780.9
2019-05-02T03:19:46.000+08:00,781.5
2019-05-02T03:25:26.000+08:00,780.4
2019-05-02T03:25:37.000+08:00,779.9
2019-05-02T03:25:41.000+08:00,779.4
2019-05-02T03:26:24.000+08:00,778.9
2019-05-02T03:26:43.000+08:00,778.3
2019-05-02T03:26:55.000+08:00,777.7
2019-05-02T03:27:22.000+08:00,777.3
2019-05-02T03:29:57.000+08:00,778.7
2019-05-02T03:30:00.000+08:00,779.7
2019-05-02T03:30:05.000+08:00,780.8
2019-05-02T03:30:07.000+08:00,780.9
2019-05-02T03:37:05.000+08:00,779.7
2019-05-02T03:37:53.000+08:00,778.6
2019-05-02T03:38:36.000+08:00,777.5
2019-05-02T03:40:41.000+08:00,778.7
2019-05-02T03:40:43.000+08:00,779.9
2019-05-02T03:40:48.000+08:00,780.9
2019-05-02T03:40:49.000+08:00,781.2
2019-05-02T03:51:54.000+08:00,779.9
2019-05-02T03:51:58.000+08:00,778.7
2019-05-02T03:52:10.000+08:00,779.8
2019-05-02T03:52:21.000+08:00,778.6
2019-05-02T03:53:39.000+08:00,777.5
2019-05-02T03:56:41.000+08:00,778.6
2019-05-02T03:56:44.000+08:00,779.9
2019-05-02T03:56:52.000+08:00,780.9
2019-05-02T04:03:32.000+08:00,779.9
2019-05-02T04:04:19.000+08:00,778.7
2019-05-02T04:04:59.000+08:00,777.6
2019-05-02T04:06:46.000+08:00,778.6
2019-05-02T04:06:49.000+08:00,778.8
2019-05-02T04:07:19.000+08:00,779.6
2019-05-02T04:07:36.000+08:00,779.9
2019-05-02T04:07:49.000+08:00,780.8
2019-05-02T04:08:07.000+08:00,779.8
2019-05-02T04:08:18.000+08:00,780.8
2019-05-02T04:08:20.000+08:00,781.2
2019-05-02T04:16:28.000+08:00,780.2
2019-05-02T04:16:37.000+08:00,779.5
2019-05-02T04:16:55.000+08:00,779.0
2019-05-02T04:17:01.000+08:00,778.5
2019-05-02T04:17:24.000+08:00,778.0
2019-05-02T04:17:53.000+08:00,777.5
2019-05-02T04:18:47.000+08:00,777.0
2019-05-02T04:20:41.000+08:00,778.2
2019-05-02T04:20:43.000+08:00,778.6
2019-05-02T04:20:48.000+08:00,779.6
2019-05-02T04:20:53.000+08:00,780.7
2019-05-02T04:30:44.000+08:00,779.6
2019-05-02T04:30:56.000+08:00,778.6
2019-05-02T04:32:05.000+08:00,777.6
2019-05-02T04:34:38.000+08:00,778.6
2019-05-02T04:34:48.000+08:00,779.6
2019-05-02T04:34:52.000+08:00,779.8
2019-05-02T04:35:17.000+08:00,780.8
2019-05-02T04:35:18.000+08:00,780.9
2019-05-02T04:44:55.000+08:00,779.7
2019-05-02T04:45:11.000+08:00,778.6
2019-05-02T04:46:17.000+08:00,777.5
2019-05-02T04:48:12.000+08:00,778.7
2019-05-02T04:49:06.000+08:00,779.8
2019-05-02T04:49:56.000+08:00,780.8
2019-05-02T05:00:16.000+08:00,779.9
2019-05-02T05:00:17.000+08:00,779.8
2019-05-02T05:00:37.000+08:00,778.8
2019-05-02T05:01:36.000+08:00,777.8
2019-05-02T05:01:42.000+08:00,777.5
2019-05-02T05:02:24.000+08:00,776.7
2019-05-02T05:03:58.000+08:00,777.9
2019-05-02T05:04:00.000+08:00,778.7
2019-05-02T05:04:05.000+08:00,779.0
2019-05-02T05:04:13.000+08:00,779.7
2019-05-02T05:04:28.000+08:00,780.0
2019-05-02T05:04:31.000+08:00,780.8
2019-05-02T05:04:45.000+08:00,781.1
2019-05-02T05:12:14.000+08:00,779.6
2019-05-02T05:12:47.000+08:00,778.6
2019-05-02T05:14:18.000+08:00,777.5
2019-05-02T05:15:32.000+08:00,778.4
2019-05-02T05:15:52.000+08:00,778.5
2019-05-02T05:16:30.000+08:00,779.5
2019-05-02T05:17:19.000+08:00,780.6
2019-05-02T05:26:52.000+08:00,779.5
2019-05-02T05:26:54.000+08:00,779.5
2019-05-02T05:27:39.000+08:00,778.5
2019-05-02T05:28:33.000+08:00,777.4
2019-05-02T05:28:38.000+08:00,777.4
2019-05-02T05:30:50.000+08:00,778.4
2019-05-02T05:30:58.000+08:00,779.5
2019-05-02T05:31:34.000+08:00,780.6
2019-05-02T05:39:56.000+08:00,779.5
2019-05-02T05:40:12.000+08:00,778.4
2019-05-02T05:40:32.000+08:00,778.3
2019-05-02T05:42:41.000+08:00,777.4
2019-05-02T05:42:53.000+08:00,777.2
2019-05-02T05:43:26.000+08:00,778.2
2019-05-02T05:43:42.000+08:00,778.4
2019-05-02T05:44:17.000+08:00,779.6
2019-05-02T05:44:41.000+08:00,780.4
2019-05-02T05:44:58.000+08:00,780.7
2019-05-02T05:45:08.000+08:00,781.4
2019-05-02T05:52:37.000+08:00,780.4
2019-05-02T05:52:47.000+08:00,779.6
2019-05-02T05:52:56.000+08:00,779.3
2019-05-02T05:53:05.000+08:00,778.6
2019-05-02T05:53:10.000+08:00,778.3
2019-05-02T05:55:23.000+08:00,779.3
2019-05-02T05:55:29.000+08:00,779.6
2019-05-02T05:55:46.000+08:00,780.4
2019-05-02T05:55:59.000+08:00,780.6
2019-05-02T05:56:35.000+08:00,781.4
2019-05-02T06:10:09.000+08:00,780.3
2019-05-02T06:10:32.000+08:00,779.5
2019-05-02T06:10:36.000+08:00,779.1
2019-05-02T06:11:07.000+08:00,778.4
2019-05-02T06:11:27.000+08:00,778.0
2019-05-02T06:13:37.000+08:00,779.2
2019-05-02T06:13:38.000+08:00,779.5
2019-05-02T06:13:48.000+08:00,780.3
2019-05-02T06:14:10.000+08:00,780.6
2019-05-02T06:14:25.000+08:00,781.3
2019-05-02T06:27:51.000+08:00,780.3
2019-05-02T06:28:19.000+08:00,779.6
2019-05-02T06:28:24.000+08:00,779.2
2019-05-02T06:28:35.000+08:00,778.6
2019-05-02T06:28:52.000+08:00,778.1
2019-05-02T06:31:21.000+08:00,779.2
2019-05-02T06:31:29.000+08:00,779.6
2019-05-02T06:31:45.000+08:00,780.2
2019-05-02T06:31:54.000+08:00,780.6
2019-05-02T06:32:09.000+08:00,781.2
2019-05-02T06:42:28.000+08:00,780.0
2019-05-02T06:42:35.000+08:00,779.5
2019-05-02T06:42:44.000+08:00,778.8
2019-05-02T06:42:45.000+08:00,778.3
2019-05-02T06:43:27.000+08:00,777.7
2019-05-02T06:43:40.000+08:00,777.2
2019-05-02T06:44:41.000+08:00,776.6
2019-05-02T06:45:15.000+08:00,777.9
2019-05-02T06:45:19.000+08:00,778.3
2019-05-02T06:45:26.000+08:00,779.1
2019-05-02T06:45:43.000+08:00,779.4
2019-05-02T06:46:07.000+08:00,780.3
2019-05-02T06:46:09.000+08:00,780.5
2019-05-02T06:46:21.000+08:00,781.4
2019-05-02T06:55:48.000+08:00,780.4
2019-05-02T06:55:55.000+08:00,779.4
2019-05-02T06:56:06.000+08:00,779.4
2019-05-02T06:56:50.000+08:00,778.4
2019-05-02T06:57:49.000+08:00,777.4
2019-05-02T06:58:17.000+08:00,777.2
2019-05-02T06:58:54.000+08:00,778.3
2019-05-02T06:58:59.000+08:00,778.4
2019-05-02T06:59:30.000+08:00,779.4
2019-05-02T06:59:34.000+08:00,779.7
2019-05-02T06:59:46.000+08:00,780.5
2019-05-02T06:59:47.000+08:00,780.7
2019-05-02T07:03:04.000+08:00,781.6
2019-05-02T07:07:13.000+08:00,780.4
2019-05-02T07:07:47.000+08:00,779.6
2019-05-02T07:07:48.000+08:00,779.3
2019-05-02T07:08:19.000+08:00,778.6
2019-05-02T07:08:34.000+08:00,778.3
2019-05-02T07:10:59.000+08:00,779.4
2019-05-02T07:11:12.000+08:00,779.7
2019-05-02T07:11:20.000+08:00,780.5
2019-05-02T07:11:25.000+08:00,780.8
2019-05-02T07:13:50.000+08:00,781.6
2019-05-02T07:21:54.000+08:00,780.5
2019-05-02T07:21:59.000+08:00,779.7
2019-05-02T07:22:00.000+08:00,779.4
2019-05-02T07:22:10.000+08:00,778.7
2019-05-02T07:22:17.000+08:00,778.4
2019-05-02T07:25:05.000+08:00,779.4
2019-05-02T07:25:07.000+08:00,780.1
2019-05-02T07:25:09.000+08:00,780.5
2019-05-02T07:25:28.000+08:00,781.1
2019-05-02T07:44:01.000+08:00,780.0
2019-05-02T07:44:09.000+08:00,779.5
2019-05-02T07:44:15.000+08:00,778.9
2019-05-02T07:44:32.000+08:00,778.4
2019-05-02T07:45:20.000+08:00,777.9
2019-05-02T07:46:57.000+08:00,778.9
2019-05-02T07:47:44.000+08:00,779.8
2019-05-02T07:47:49.000+08:00,780.0
2019-05-02T07:48:02.000+08:00,780.9
2019-05-02T07:48:04.000+08:00,781.1
2019-05-02T08:01:49.000+08:00,779.9
2019-05-02T08:02:01.000+08:00,778.8
2019-05-02T08:03:15.000+08:00,777.7
2019-05-02T08:04:25.000+08:00,778.7
2019-05-02T08:04:31.000+08:00,778.8
2019-05-02T08:04:53.000+08:00,779.8
2019-05-02T08:04:54.000+08:00,779.9
2019-05-02T08:05:04.000+08:00,780.9
2019-05-02T08:17:21.000+08:00,779.9
2019-05-02T08:17:42.000+08:00,778.8
2019-05-02T08:20:51.000+08:00,779.8
2019-05-02T08:20:57.000+08:00,779.9
2019-05-02T08:21:17.000+08:00,780.9
2019-05-02T08:38:01.000+08:00,779.9
2019-05-02T08:38:04.000+08:00,779.9
2019-05-02T08:39:43.000+08:00,781.0
2019-05-02T09:00:11.000+08:00,779.9
2019-05-02T09:00:28.000+08:00,778.9
2019-05-02T09:02:57.000+08:00,779.9
2019-05-02T09:03:00.000+08:00,780.0
2019-05-02T09:03:24.000+08:00,780.9
2019-05-02T09:03:27.000+08:00,781.1
2019-05-02T09:17:25.000+08:00,780.1
2019-05-02T09:17:26.000+08:00,779.8
2019-05-02T09:17:32.000+08:00,779.0
2019-05-02T09:17:33.000+08:00,778.8
2019-05-02T09:18:10.000+08:00,778.0
2019-05-02T09:19:34.000+08:00,779.0
2019-05-02T09:20:35.000+08:00,779.9
2019-05-02T09:20:52.000+08:00,780.1
2019-05-02T09:20:59.000+08:00,780.9
2019-05-02T09:35:21.000+08:00,779.9
2019-05-02T09:35:33.000+08:00,778.7
2019-05-02T09:38:22.000+08:00,779.9
2019-05-02T09:39:30.000+08:00,781.0
2019-05-02T09:51:22.000+08:00,779.9
2019-05-02T09:51:32.000+08:00,778.9
2019-05-02T09:51:34.000+08:00,778.8
2019-05-02T09:54:42.000+08:00,779.8
2019-05-02T09:54:43.000+08:00,779.9
2019-05-02T09:55:01.000+08:00,780.8
2019-05-02T09:55:04.000+08:00,781.0
2019-05-02T10:09:33.000+08:00,779.8
2019-05-02T10:09:44.000+08:00,778.8
2019-05-02T10:12:50.000+08:00,779.8
2019-05-02T10:13:19.000+08:00,780.9
2019-05-02T10:23:19.000+08:00,779.9
2019-05-02T10:23:22.000+08:00,779.8
2019-05-02T10:23:48.000+08:00,778.7
2019-05-02T10:27:16.000+08:00,779.7
2019-05-02T10:27:42.000+08:00,780.8
2019-05-02T10:38:51.000+08:00,779.7
2019-05-02T10:39:21.000+08:00,778.7
2019-05-02T10:42:00.000+08:00,779.7
2019-05-02T10:42:05.000+08:00,780.0
2019-05-02T10:42:34.000+08:00,780.8
2019-05-02T10:42:35.000+08:00,781.1
2019-05-02T10:53:19.000+08:00,779.6
2019-05-02T10:53:31.000+08:00,778.9
2019-05-02T10:53:32.000+08:00,778.5
2019-05-02T10:56:10.000+08:00,779.7
2019-05-02T10:56:14.000+08:00,780.1
2019-05-02T10:56:28.000+08:00,780.7
2019-05-02T10:56:51.000+08:00,781.1
2019-05-02T11:07:13.000+08:00,780.1
2019-05-02T11:07:15.000+08:00,779.7
2019-05-02T11:07:28.000+08:00,779.0
2019-05-02T11:07:44.000+08:00,778.6
2019-05-02T11:10:22.000+08:00,779.6
2019-05-02T11:10:26.000+08:00,780.1
2019-05-02T11:10:35.000+08:00,780.7
2019-05-02T11:10:52.000+08:00,781.1
2019-05-02T11:20:17.000+08:00,780.0
2019-05-02T11:20:19.000+08:00,779.7
2019-05-02T11:20:24.000+08:00,779.0
2019-05-02T11:20:26.000+08:00,778.6
2019-05-02T11:23:13.000+08:00,779.9
2019-05-02T11:23:24.000+08:00,780.0
2019-05-02T11:23:43.000+08:00,780.9
2019-05-02T11:23:47.000+08:00,781.1
2019-05-02T11:39:31.000+08:00,779.9
2019-05-02T11:39:46.000+08:00,778.8
2019-05-02T11:40:47.000+08:00,777.7
2019-05-02T11:40:53.000+08:00,777.7
2019-05-02T11:42:58.000+08:00,778.8
2019-05-02T11:43:34.000+08:00,779.9
2019-05-02T11:44:13.000+08:00,781.0
2019-05-02T11:52:32.000+08:00,780.0
2019-05-02T11:53:08.000+08:00,778.9
2019-05-02T11:53:10.000+08:00,778.9
2019-05-02T11:54:12.000+08:00,777.8
2019-05-02T11:57:54.000+08:00,778.9
2019-05-02T11:58:27.000+08:00,780.1
2019-05-02T12:01:58.000+08:00,781.1
2019-05-02T12:02:12.000+08:00,781.2
2019-05-02T12:09:16.000+08:00,780.1
2019-05-02T12:09:18.000+08:00,780.1
2019-05-02T12:09:26.000+08:00,779.1
2019-05-02T12:09:28.000+08:00,779.0
2019-05-02T12:10:14.000+08:00,777.9
2019-05-02T12:14:55.000+08:00,778.8
2019-05-02T12:15:22.000+08:00,779.0
2019-05-02T12:15:55.000+08:00,780.2
2019-05-02T12:17:20.000+08:00,780.9
2019-05-02T12:21:56.000+08:00,779.8
2019-05-02T12:22:05.000+08:00,779.2
2019-05-02T12:22:10.000+08:00,778.7
2019-05-02T12:22:49.000+08:00,778.1
2019-05-02T12:23:24.000+08:00,777.7
2019-05-02T12:23:48.000+08:00,777.0
2019-05-02T12:26:51.000+08:00,778.0
2019-05-02T12:28:07.000+08:00,778.7
2019-05-02T12:29:10.000+08:00,779.1
2019-05-02T12:32:06.000+08:00,779.9
2019-05-02T12:32:07.000+08:00,780.1
2019-05-02T12:32:27.000+08:00,780.9
2019-05-02T12:36:44.000+08:00,779.9
2019-05-02T12:37:13.000+08:00,779.1
2019-05-02T12:37:18.000+08:00,778.9
2019-05-02T12:37:54.000+08:00,778.0
2019-05-02T12:38:25.000+08:00,777.8
2019-05-02T12:39:32.000+08:00,776.9
2019-05-02T12:41:33.000+08:00,777.9
2019-05-02T12:42:57.000+08:00,778.9
2019-05-02T12:43:01.000+08:00,779.0
2019-05-02T12:44:31.000+08:00,779.9
2019-05-02T12:46:17.000+08:00,780.0
2019-05-02T12:51:41.000+08:00,779.0
2019-05-02T12:51:43.000+08:00,778.8
2019-05-02T12:52:28.000+08:00,777.9
2019-05-02T12:52:41.000+08:00,777.8
2019-05-02T12:57:03.000+08:00,778.8
2019-05-02T12:57:06.000+08:00,779.0
2019-05-02T12:57:20.000+08:00,780.0
